question,answer
Chào bác sĩ ạ. Sáng em ngủ dậy em thường ho và có nhiều đờm. Với tình trạng hiện tại em nên làm gì ạ? Cảm ơn bác sĩ đã tư vấn giúp em.,"Cảm ơn bạn đã đặt câu hỏi cho DICA. Theo bác sĩ nếu bạn không sốt, chỉ khạc đờm cần giữ ấm cổ ngực khi đi ngủ và súc họng bằng nước súc họng 2 – 3 lần/ngày. Còn trong trường hợp tình trạng này kéo dài, kèm theo nhiều biểu hiện khác thì bạn có thể đến khoa tai mũi họng của bệnh viện để được đội ngũ bác sĩ tư vấn cụ thể. Thạc sĩ. Bác sĩ - ."
"Chào dược sĩ, dược sĩ cho em hỏi có nên dùng cùng lúc vitamin A, D, C không? Thuốc ở dạng viêm nang thưa dược sĩ. Em cảm ơn.","Chào bạn, Với câu hỏi “Có nên dùng cùng lúc vitamin A, D, C không? ”, dược sĩ xin giải đáp như sau: Vitamin A - D là các loại vitamin tan trong dầu, do đó, bạn nên sử dụng vitamin A - D cùng các loại chất béo có trong bữa ăn để tăng hấp thu. Còn với vitamin C là một vitamin tan trong nước, nên bạn có thể uống riêng hoặc cùng với thức ăn. Việc sử dụng vitamin A - D và vitamin C cùng một lúc không có ảnh hưởng gì tới hấp thu và tác dụng của từng loại vitamin. Nếu bạn còn thắc mắc về dùng cùng lúc vitamin A, D, C, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, em bị ra mồ hôi lòng bàn tay và lòng bàn chân, trong 2 tháng gần đây càng ngày càng ra nhiều, trước giờ không bị ạ, cho em hỏi trường hợp em là như thế nào và điều trị ra sao ạ? Chào bác sĩ. Cho em hỏi từ nhỏ tới lớn em chưa bị ra mồ hôi tay chân nhưng không biết sao một tuần trở lại đây thì tay chân em lại ra mồ hôi ạ? Mong bác sĩ tư vấn. Xin cảm ơn.","Chào bạn, tình trạng của bạn có thể vô căn hoặc cường giao cảm, có thể sử dụng một số biện pháp điều trị như dùng muối nhôm bôi tại chỗ, liệu pháp ion, tiêm Botulinum toxin A vào trong da, dùng thuốc anticholinergic, phẫu thuật cắt hạch thần kinh giao cảm. Bác sĩ - Khoa Khám bệnh & nội khoa - ."
"Chào bác sĩ! Tuần vừa qua tôi có dịp rảnh việc nên có đi thử máu để xem sức khỏe tổng quát như thế nào. Đưa ra kết quả trước mặt, bác sĩ cho tôi biết tôi được bảo vệ khỏi viêm gan A và B, HIV. Còn C thì phải thử máu lại vài tháng sau để xác định. A và B đã có kháng thể và sự miễn nhiễm (có thể do tôi có chích ngừa trước kia). Về vấn đề gan thì tôi cảm thấy hài lòng. Tuy nhiên các vấn đề khác như lượng đường, mỡ và các chất khác trong máu thì bác sĩ lướt qua nói mọi thứ đều ổn. Nhưng khi về nhà tôi nhìn vào những tờ giấy kết quả thì thấy một số thành phần như Triglyceride, cholesterol,..., tôi thấy ghi là “fasting, total fasting”, tôi nghĩ là chắc lượng này cao nên có chú thích là phải kiêng (fasting). Bác sĩ cho hỏi tôi nghĩ như thế có đúng không? Tôi xin cảm ơn bác sĩ.","Chào! Cám ơn đã gửi câu hỏi đến DICA. Fasting có nghĩa là lấy mẫu lúc đói, tức là những chỉ số có ghi trên giấy kết luận là được xét nghiệm lúc đói bụng. Bạn có thể xem lại kết quả khám của mình so với trị số bình thường (bên cạnh) để đối chiếu."
"Chào bác sĩ, Em bị đau đầu 1 tháng nay, chủ yếu đau vào buổi sáng ngủ dậy, cảm giác ê ê tới chiều 5h là cảm giác hết đau. Chứng đau đầu của em chủ yếu là ở đằng sau đầu mà 1 ngày đau vị trí khác nhau. Vậy bác sĩ cho em hỏi nguyên nhân hay đau phía sau đầu vào buổi sáng ngủ dậy? Cách điều trị như thế nào thưa bác sĩ? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Nguyên nhân hay đau phía sau đầu vào buổi sáng ngủ dậy?”, bác sĩ xin giải đáp như sau: Bạn bị đau phía sau đầu khi ngủ dậy vào buổi sáng đã 1 tháng nay, bạn cần đi khám bác sĩ Nội Thần kinh để khám và có kế hoạch điều trị. Ngoài ra nếu cần, bác sĩ có thể chỉ định chụp MRI sọ não để kiểm tra thêm cho bạn. Nếu bạn còn thắc mắc về hay đau phía sau đầu vào buổi sáng ngủ dậy, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Bác sĩ cho tôi hỏi, tôi và bạn gái tôi lần cuối cùng quan hệ là 2 tuần trước. Vào ngày hôm qua, cô ấy có biểu hiện buồn nôn, nôn đau đầu. Vậy bây giờ uống thuốc tránh thai khẩn cấp còn tác dụng không? TP HCM.","Chào bạn! Thuốc tránh thai khẩn cấp được chỉ định sử dụng khi mới có quan hệ tình dục không sử dụng biện pháp tránh thai hoặc có sử dụng bao cao su nhưng bao cao su bị rách hay thủng. Viên uống tránh thai khẩn cấp nên uống càng sớm càng tốt, tốt nhất là trong vòng 72 giờ sau khi có quan hệ tình dục không được bảo vệ. Đến ngày thứ 5 sau quan hệ tình dục vẫn có thể sử dụng thuốc tránh thai khẩn cấp nhưng theo nguyên tắc uống càng sớm thì hiệu lực của thuốc sẽ càng cao. Trong trường hợp của bạn, lần cuối cùng quan hệ đã là thời điểm 2 tuần trước vì vậy khi uống thuốc tránh thai sẽ không còn phát huy hiệu quả của nó nữa. Còn với những dấu hiệu bạn gái bạn gặp phải thì nên đến thăm khám cùng bác sĩ Sản phụ khoa ở cơ sở Y tế uy tín để được thăm khám và tư vấn đối với trường hợp của mình. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
Chào bác sĩ! Bác sĩ cho tôi hỏi thời gian thực hiện ghép tế bào gốc thường kéo dài bao lâu? Mong nhận được sự tư vấn sớm của bác sĩ. Tôi xin cảm ơn bác sĩ nhiều.,"Chào bạn! Việc chữa trị ung thư bằng ghép tế bào gốc có thể mất đến vài tháng để hoàn thành với những trường hợp có bệnh ung thư máu có sẵn. Quá trình điều trị ung thư thường bắt đầu bằng việc lập kế hoạch như: bệnh nhân có thể ghép được không, nguồn tế bào gốc để ghép, thu thập tế bào gốc đảm bảo cho cuộc ghép, sau đó tiến hành những đợt hóa trị, xạ trị hoặc kết hợp cả hai. Giai đoạn này diễn ra trong 1-2 tuần, sau đó là thời gian nghỉ ngơi trong vòng khoảng 4 tuần. Bệnh nhân sẽ nhận được các tế bào gốc tạo máu truyền qua theo đường tĩnh mạch chỉ trong vòng 30 phút, tương tự như truyền máu. Quá trình này kéo dài 1 – 5 tiếng. Sau khi nhận được các tế bào gốc, người bệnh bắt đầu giai đoạn phục hồi thường trong vòng 4 tuần. Trong thời gian này, các tế bào gốc máu sẽ tạo ra các tế bào máu mới. Giai đoạn đầu tiên, người bệnh phải ở phòng cách ly, với điều kiện vô trùng và an toàn cao nhất, vì nguy cơ nhiễm trùng, xuất huyết nặng. Ngay cả khi số lượng máu của bệnh nhân đã trở lại bình thường, hệ thống miễn dịch của bệnh nhân cũng phải mất vài tháng để hồi phục hoàn toàn đối với cấy ghép tự thân hoặc từ 1 - 2 năm đối với dị ghép. Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, mẹ mình sau khi đi hàn răng sâu và cấy tủy chụp răng cửa về thì miệng bị lệch sang một bên, ăn rơi vãi. Như vậy có phải là do dây thần kinh số 7 không ạ? N (Hà Nội).","Chào bạn, miệng bị lệch sang 1 bên, kèm theo ăn bị rơi vãi là dấu hiệu của liệt dây thần kinh số 7. Tuy nhiên, bị liệt dây thần kinh số 7 sau khi làm thủ thuật ở răng cửa là không có. Bạn nên cho mẹ đi khám chuyên khoa thần kinh để được tư vấn kỹ hơn."
Chào bác sĩ. Tôi vừa cắt phì đại cuống mũi và Polyp mũi trái ở một phòng khám đa khoa ngày 13/4. Tôi đã có hai ngày điều trị kháng sinh bằng truyền kháng sinh nhưng chi phí rất cao tôi không đủ kinh tế. Tôi muốn chuyển sang dùng thuốc chữa phì đại cuốn mũi và Polyp mũi trái để cho giảm bớt được không? Cảm ơn bác sĩ đã tư vấn.,"Chào anh. Cảm ơn anh đã tin tưởng và chia sẻ những lo lắng tới DICA. Thông thường sau mổ, tùy tình hình thực tế bác sĩ sẽ có hướng điều trị thích hợp cho anh. Vì thế, trong trường hợp anh muốn dùng thuốc chữa phì đại cuốn mũi và Polyp mũi trái, anh nên trao đổi thêm với bác sĩ điều trị cho anh để có những tư vấn chuyên sâu. Hoặc anh cũng có thể đến bệnh viện kiểm tra, đánh giá tình trạng sức khỏe hiện tại. Trân trọng cảm ơn."
"Chào bác sĩ. Hiện giờ, khi quát to em thường bị khàn tiếng ngay lập tức, cũng như em không thể hát được các nốt cao. Mặc dù, trước đây việc hát nốt cao luôn dễ dàng với em. Em có thử nhiều cách, nhưng không thể cải thiện được tình trạng trên. Vậy thưa bác sĩ, em có thể làm gì để điều trị khỏi bệnh ạ? Cũng như do tính chất công việc, em không thể thường xuyên đến bệnh viện được, thì có phương pháp nào có thể thực hiện tại nhà được không? Cảm ơn bác sĩ.","Chào bạn. Tình trạng của bạn thường là do viêm dây thanh quản mãn tính, làm ảnh hưởng độ rung của dây thanh. Hiện nay, bác sĩ thường tư vấn bệnh nhân sử dụng phương pháp Voice Therapy. Bởi đây là phương pháp tiện lợi nhất, cũng như đem lại hiệu quả cao. Tuy nhiên, trước khi áp dụng thì bạn nên đến khám nội soi tai mũi họng xem tình trạng dây thanh thực tế của bạn như thế nào. Bạn có thể qua chuyên khoa Tai Mũi Họng tại các cơ sở trên toàn quốc để được thăm khám và chẩn đoán chính xác nhất. Trân trọng."
"Chào bác sĩ, Một buổi chiều, cháu đang ngồi chơi rồi nằm nghỉ 15 phút. Một lúc sau dậy, cháu thấy tai trái nghe nhỏ đi hẳn, nghĩ không sao nên cháu cũng không để ý. Ngày hôm sau dậy, cháu thấy tai mình nghe bé đi rõ rệt kèm theo những tiếng ing dai dẳng trong đầu kéo dài được 2 ngày rưỡi mà vẫn chưa có dấu hiệu ngừng. Vậy bác sĩ cho cháu hỏi đột ngột mất thính giác là dấu hiệu bệnh gì? Cháu cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Đột ngột mất thính giác là dấu hiệu bệnh gì?, bác sĩ xin giải đáp như sau: Triệu chứng bạn mô tả thường là bệnh lý điếc đột ngột. Đây là dạng tổn thương tế bào lông của tai trong. Nguyên nhân đa số không xác định được. Có thể do virus, co thắt mạch hoặc tắc mạch gây đột quỵ tai trong. Vì nguyên nhân không rõ ràng nên phương pháp điều trị cũng không có một phác đồ cụ thể. Thường là điều trị bao vây như chống viêm, thuốc tăng cường tuần hoàn, thuốc chống virus nếu có nghi ngờ. Khi đến bệnh viện bác sĩ sẽ cho đo chức năng nghe, có thể cho chụp phim CT, MRI nếu cần thiết để đánh giá tai trong, dây thần kinh số VIII và não. Nếu bạn còn thắc mắc về đột ngột mất thính giác, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ! Tuần trước cháu bị chóng mặt không dậy được 3 ngày, sau đó được truyền bổ não ở nhà do nghi vấn bị rối loạn tiền đình. Sau 7 ngày uống thuốc hoạt huyết dưỡng não và bổ máu tình trạng có đỡ nhưng không khỏi hẳn mà người hay mệt mỏi. Cháu có đi bệnh viện khám, bác sĩ cho xét nghiệm máu và kết luận bị tiền đình. Nhưng hôm nay cháu xem kết quả xét nghiệm thấy chỉ số vượt quy định như sau: Bác sĩ cho cháu hỏi kết quả xét nghiệm máu vượt mức quy định có sao không? Mong bác sĩ giải đáp và tư vấn giúp cháu.","Chào bạn! Bác sĩ xin trả lời câu hỏi kết quả xét nghiệm máu vượt mức quy định có sao không của bạn như sau: Theo như những chỉ số trên thì bác sĩ chẩn đoán bạn có tăng mỡ máu dòng triglycerid, kết quả ở mức bình thường < 1.7. Bạn cần hạn chế ăn đồ ngọt, tinh bột...cần tập thể dục. kiểm tra lại máu sau 03 tháng Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
Chào bác sĩ. Bác sĩ cho em hỏi vắc-xin bạch hầu bao gồm những loại nào? Mong bác sĩ giải đáp và tư vấn giúp em. Em xin cảm ơn.,"Chào bạn. Bác sĩ xin trả lời câu hỏi: “Vắc-xin bạch hầu bao gồm những loại nào?” của bạn như sau: Hiện tại, đang sử dụng vắc-xin phối hợp bạch hầu, ho gà, uốn ván, bại liệt. Đối với Chương trình tiêm chủng mở rộng quốc gia đang sử dụng 3 loại: Trong tiêm chủng dịch vụ, vắc-xin bạch hầu được phối hợp với nhiều loại vắc-xin khác như vắc- xin 6 trong 1, 5 trong 1, 4 trong 1, 3 trong 1 Cảm ơn bạn đã đặt câu hỏi cho DICA. Trân trọng!"
"Chào bác sĩ, Cháu 16 tuổi và đã bị viêm khớp thái dương hàm khoảng hơn 1 năm. Cháu cảm thấy xương quai hàm mặt cháu ngày càng to và vuông, không biết có phải do bệnh gây nên và lắp máng nhai được không ạ? Viêm khớp thái dương hàm gây ra những biến chứng gì?","Chào bạn, Với câu hỏi “Viêm khớp thái dương hàm gây ra những biến chứng gì??”, bác sĩ xin giải đáp như sau: Viêm khớp thái dương hàm hay nói chính xác hơn là có rối loạn ở khớp thái dương hàm. Một trong các nguyên nhân gây ra rối loạn khớp thái dương hàm là cử động của xương hàm dưới đưa ra trước quá nhiều. Như vậy sẽ tạo cảm giác xương quai hàm hay xương hàm dưới to ra, lâu dần gây biến dạng mặt. Máng điều trị loạn năng khớp thái dương hàm là một trong các cách để điều trị bệnh lý khớp thái dương hàm. Bạn nên đi khám chuyên khoa Răng-Hàm-Mặt ngay để được chẩn đoán chính xác nguyên nhân và có kế hoạch điều trị cụ thể. Nếu bạn còn thắc mắc về viêm khớp thái dương hàm, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chào bác sĩ. Hiện tại tôi đang bị viêm gan B. Nếu tôi sinh tại DICA thì sẽ được xử lý như thế nào? Mong bác sĩ tư vấn giúp tôi. Tôi xin cảm ơn.,"Chào bạn! Mẹ và bé sẽ được bác sĩ theo dõi và tư vấn trong quá trình mang thai, xét nghiệm kháng thể để đánh giá viêm gan đang trong giai đoạn nào, từ đó có hướng điều trị. Đối với bé khi sinh ra sẽ được tiêm huyết thanh và vắc-xin. Mọi thông tin chi tiết về Chương trình thai sản trọn gói tại DICA 2020 xin liên hệ Hotline để được tư vấn và giải đáp Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, tôi muốn bác sĩ tư vấn giúp tôi. Tôi bị gãy xương đùi được 7 tháng nay. Cách đây 2 tháng chỗ xương gãy có dịch mủ, tôi đã được điều trị bằng kháng sinh đồ rồi. Một tháng lại đây chỗ gãy đó lại sưng tấy lên và có mủ, cứ mỗi lần rạch và nạo hết mủ bên trong được 1 thời gian nó lại tái phát. Bác sĩ tư vấn giúp tôi nên làm thế nào ạ?","Chào bạn, Với câu hỏi “Sưng tấy, chảy mủ vết mổ phải điều trị thế nào?"", bác sĩ xin giải đáp như sau: Về trường hợp của bạn, có thể tạm nghĩ tới chẩn đoán nhiễm khuẩn/ viêm xương - tủy xương mạn tính. Đây là một bệnh lý dai dẳng, điều trị khó dứt điểm và để lại nhiều biến chứng nặng cho bệnh nhân (không liền xương, đau đớn, nhiễm khuẩn máu). Với tính chất nghiêm trọng của bệnh, bạn nên thu xếp tới các cơ sở chuyên khoa Chấn thương chỉnh hình để được khám trực tiếp và tư vấn về biện pháp điều trị. Thông thường, để điều trị triệt căn sẽ mở rộng vết mổ cũ của bạn, tháo bỏ đinh hoặc nẹp vít (nếu có), cắt lọc tổ chức hoại tử, lấy bỏ xương chết, mở thông lòng ống tủy xương đùi và bơm rửa bằng hệ thống máy bơm tự động. Sau đó, vị trí nhiễm trùng sẽ phải đặt 1 loại hợp chất pha kháng sinh để cố định tạm ổ khuyết xương trong vòng ít nhất 6 tuần, kết hợp sử dụng kháng sinh tiêm. Sau đó, đánh giá lại, nếu tình trạng nhiễm khuẩn đã ổn định sẽ tháo bỏ xi măng và ghép xương cho bạn. Như vậy, bạn có thể thấy, điều trị nhiễm khuẩn xương là một phẫu thuật cực kỳ khó, phức tạp và cần sự kiên trì theo sát của bệnh nhân. Nếu bạn còn thắc mắc về việc sưng tấy, chảy mủ vết mổ, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, cần chuẩn bị gì trước khi gây mê ở người bệnh tiểu đường? Mong bác sĩ giải đáp, em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Cần chuẩn bị gì trước khi gây mê ở người bệnh tiểu đường?”, bác sĩ xin giải đáp như sau: Ngày nay, gây mê hồi sức cho người bệnh tiểu đường là vấn đề thường gặp. Để đảm bảo tốt cho cuộc phẫu thuật, người gây mê hồi sức cần phải có kiến thức về bệnh tiểu đường, các giai đoạn của bệnh, bệnh được điều trị hay không được điều trị, đã có biến chứng đến các cơ quan nào chưa. Nên trước khi gây mê cho người bị bệnh tiểu đường cần: - Đo đường huyết trước khi tiến hành tạo mê hồi sức - Kiểm tra kết quả sinh hóa máu - Đưa người bệnh tiểu đường đến phòng mổ sớm hơn 30 phút để các bệnh lý khác được phát hiện và sửa trước khi tiến hành mổ Do vậy các nguy cơ khi gây mê ở người tiểu đường có thể là nơi đến của cơ quan đích: Nếu bạn còn thắc mắc về gây mê ở người bệnh tiểu đường, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
Chào bác sĩ! Xin hỏi hiện nay có những phương pháp bảo tồn sinh sản cho phụ nữ nào đang áp dụng? Cảm ơn bác sĩ đã tư vấn.,"Chào bạn. Cảm ơn bạn đã đặt câu hỏi cho DICA. Hiện nay đang có những phương pháp bảo tồn sinh sản cho phụ nữ như: Nếu có ý định lựa chọn phương pháp bảo tồn sinh sản, bạn nên đến những bệnh viện lớn, có điều kiện cơ sở vật chất tốt như bệnh viện để được thực hiện một cách tốt nhất. Trân trọng."
"Bệnh viện Nhi Đồng 1 ghi nhận gần đây nhiều trẻ đột ngột bị giật mắt, miệng, lắc cổ, gật đầu vô thức, chẩn đoán mắc hội chứng Tic do xem nhiều tivi, điện thoại.","Bác sĩ , Khoa Nhiễm - Thần kinh, Bệnh viện Nhi Đồng 1, cho biết trước đây viện chỉ tiếp nhận 1-2 trường hợp, nay trung bình mỗi ngày khám và điều trị 5-6 trẻ mắc hội chứng Tic. Hội chứng Tic là các cử động hoặc phát âm xuất hiện bất thường, lặp đi lặp lại mất kiểm soát. Tần suất, cường độ và thời gian giật các cơ ở từng trẻ khác nhau, thường xảy ra ở trẻ dưới 18 tuổi, trầm trọng ở tuổi 11-12. Các triệu chứng xảy ra ở cơ vận động được gọi là Tic vận động, xảy ra ở cơ hô hấp thì gọi là Tic âm thanh. Biểu hiện bệnh là nháy mắt, hóp mũi..., một số cháu triệu chứng là thở dài, lẩm bẩm, tặc lưỡi, hắng giọng, la hét, nhún vai, lắc đầu, giật cơ hàm. Trẻ bệnh nặng sẽ nhại động tác của người khác, vuốt tóc, đá chân, nhảy, hoặc nói các từ, câu lặp và không phù hợp bối cảnh. Như chị (ở quận 10), sáng 18/11 đưa con ra khỏi phòng khám Nhiễm - Thần kinh, gương mặt buồn, mồ hôi đổ thành dòng khiến mái tóc chị bết lại. Cầm khăn lau mặt, người mẹ như nghẹn, cho biết bác sĩ chẩn đoán con trai 8 tuổi của chị mắc hội chứng Tic. Trước đó một tuần, bé đang bình thường bỗng xuất hiện các biểu hiện lạ như liên tục giật mắt, gật đầu, thỉnh thoảng lẩm bẩm một mình. Ban đầu chị nghĩ chỉ là hành động thoáng qua của trẻ nhỏ, nhưng các biểu hiện ngày càng dày đặc, chị nghỉ làm đưa con đi khám ""cho ra bệnh"". ""Bác sĩ nói con tôi bị như vầy là do xem tivi và điện thoại nhiều quá, cần phải hạn chế"", chị nói. Tương tự, anh Hà (ngụ Đồng Nai) đưa con gái 9 tuổi đến viện khám với các triệu chứng như nháy mắt, la hét, lắc đầu. Người cha kể thời gian Covid, con phải học online tại nhà nên đã quen với việc sử dụng các thiết bị điện tử. Đến nay, gia đình anh vẫn duy trì cho con học các môn khoa học và năng khiếu khác trên mạng nên không quản lý giờ giấc. Gần đây, anh Hà phát hiện con mình bắt đầu cuốn theo các trào lưu trên TikTok, cứ đi học về là ôm điện thoại xem. Hai tuần nay, bé bị giật mắt, la hét liên tục. ""Cô giáo nói con ở trường cũng có các biểu hiện lạ như vậy nên tôi đưa đi khám, bác sĩ nói con mắc hội chứng Tic rồi"", người đàn ông chia sẻ. Anh Hà, chị là hai trong nhiều phụ huynh đưa con đến khám tại phòng khám thần kinh Bệnh viện Nhi đồng 1 với các biểu hiện tương tự. Khi trẻ mắc các dấu hiệu trên, phụ huynh lo lắng bị viêm não hoặc co giật nên đưa đi khám. Tuy nhiên, bác sĩ Khánh nhấn mạnh trẻ mắc hội chứng Tic không bị ảnh hưởng tri giác, ý thức vẫn tỉnh táo bình thường. Nguyên nhân số trẻ mắc hội chứng này gần đây gia tăng có thể do thời gian giãn cách xã hội, trẻ ở nhà và tiếp xúc màn hình máy tính, điện thoại, tivi quá nhiều. Bệnh có thể điều trị, các rối loạn sẽ biến mất khi trẻ lớn, song rất dễ tái phát. ""Hướng điều trị thường được khuyến cáo nhất là dùng mẹo. Khi trẻ bị giật, cần đánh lạc hướng sự chú ý, cho trẻ đếm số, chạy bộ, nhảy dây để bộ não không tập trung vào các cơ đang bị giật nữa"", bác sĩ Khánh nói. Những trường hợp mắc hội chứng Tic nên vào viện để được bác sĩ kiểm tra chuyên sâu hơn. Trẻ thường tằng hắng, la hét ở lớp học ảnh hưởng đến môi trường học tập thì sẽ được kê thuốc. Trường hợp trẻ không đáp ứng thuốc hoặc không đủ liều lượng khiến bệnh trầm trọng hơn, cần nhập viện điều trị. Chuyên gia tâm lý Nhan Cẩm Nghi, Đơn vị Tâm lý, Bệnh Viện Nhi Đồng Thành phố, khuyến cáo sự thấu hiểu và đồng hành của cha mẹ góp phần quan trọng trong việc hỗ trợ trẻ ứng phó với hội chứng này. Theo đó, gia đình không nên phê phán trẻ và đảm bảo sự hỗ trợ, trấn an cần thiết. Phụ huynh cũng không căng thẳng, stress vì các biểu hiện lạ của con, bởi sự tức tối của người lớn có thể lây nhiễm sang con trẻ khiến bệnh nặng hơn. Ngoài ra, bố mẹ dành thời gian tương tác, giao tiếp với trẻ, hạn chế tiếp xúc thiết bị điện tử, tăng cường vận động..., sẽ giảm thiểu ảnh hưởng tiêu cực. ""Sự thông cảm, kiên nhẫn của gia đình đóng vai trò quan trọng trong việc trấn an và giúp trẻ gia tăng nhận thức về giá trị bản thân, đặc biệt trong giai đoạn thử thách này"", bà Nghi khuyên."
"Chào bác sĩ, bác sĩ cho em hỏi trong miệng mọc mụn như mụn nước nhưng không cảm thấy đau, cạy ra bên trong có nước nhờn là bị làm sao ạ? Cảm ơn bác sĩ.","Chào bạn, Trong miệng có nhiều tổ chức khác nhau như lợi dính, lợi di động, lưỡi, vòm miệng, tuyến nước bọt,.. Bạn nên đi khám khuyên khoa Răng - Hàm - Mặt ngay để được chẩn đoán ra bệnh và có hướng chữa trị kịp thời. Cảm ơn bạn đã đặt câu hỏi cho DICA."
"Chào bác sĩ, Em hay bị viêm mũi dị ứng, chảy nước mũi, hắt hơi. Bác sĩ cho em hỏi viêm mũi dị ứng kèm chảy nước mũi điều trị thế nào? Em có thể xài máy xông mũi để xông nước muối sinh lý được không? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Viêm mũi dị ứng kèm chảy nước mũi điều trị thế nào?”, bác sĩ xin giải đáp như sau: Về điều trị viêm mũi dị ứng, hiện tại chưa ghi nhận phương pháp xông mũi với nước muối sinh lý như một liệu pháp điều trị. Thay vào đó, bạn có thể dùng nước muối sinh lý dưới định dạng bình xịt mũi hoặc dụng cụ bơm rửa mũi để vệ sinh hằng ngày. Nếu tình trạng vẫn không cải thiện, bạn nên khám với bác sĩ chuyên khoa để có đánh giá và lựa chọn điều trị thích hợp. Nếu bạn còn thắc mắc về viêm mũi dị ứng kèm chảy nước mũi, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
"Chào bác sĩ, Em bị đờm nhiều, khó thở, đau tức ngực khi thở đi khám chụp X-quang bác sĩ kết luận giãn phế quản, hiện bệnh của em kéo dài một năm rồi. Bình thường chỉ là đờm trong, nhưng khi làm việc mệt thì cơn co thắt, khó thở và tức ngực lại nặng hơn. Vậy bác sĩ cho em hỏi bệnh giãn phế quản cần điều trị như thế nào? Em cảm ơn bác sĩ.","Chào bạn, Với câu hỏi “Bệnh giãn phế quản cần điều trị như thế nào?”, bác sĩ xin giải đáp như sau: Giãn phế quản là tình trạng giãn khiến phế quản ở người bệnh rộng hơn bình thường, tạo điều kiện cho vi khuẩn tích tụ gây nhiễm trùng và các bệnh lý hô hấp khác. Triệu chứng của giãn phế quản ở người lớn chính là các ảnh hưởng hô hấp mà nó gây ra, thường gặp nhất là ho, ho ra đờm, hụt hơi, khó thở. Khi bệnh tiến triển nặng hơn, bệnh nhân có thể gặp những biến chứng nguy hiểm như: đau ngực, ngừng thở, ho ra máu, viêm xoang,... Các triệu chứng toàn thân gặp phải do viêm đường hô hấp như: cơ thể mệt mỏi, chán ăn, gầy sút, tinh thần giảm sút,... Với bệnh giãn phế quản, hiện chưa có biện pháp điều trị triệt để, việc điều trị hiện tại chỉ nhằm mục tiêu giảm tiến triển và triệu chứng bệnh, bao gồm: Để đạt được những mục tiêu điều trị này, bạn cần chẩn đoán và điều trị với bác sĩ chuyên khoa. Nếu bạn còn thắc mắc về giãn phế quản, bạn có thể đến bệnh viện để kiểm tra và tư vấn thêm. Cảm ơn bạn đã đặt câu hỏi cho DICA. Chúc bạn có thật nhiều sức khỏe. Trân trọng!"
